id,source_csv_row,source_doc,source_type,target_story,block_id,seq,docx_paragraph_index,word_paragraph_style,inferred_role,idml_paragraph_style_candidate,permission,text,text_sha256
1581,1581,座談会 原稿(5).docx,,story_05_ch05_rt05,,,198,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,そこで本章の座談会では、EXITについて、経営者とファンドは、どう向き合っているのか？投資後、どれくらい経った頃に方向性を見定めるのかについて、ベーシックキャピタルマネジメントの金田さんとロングリーチグループの津田さんに語って頂きます。,5826c24faf81fca325da3f73edb100ef59f4df50728d74f713191bb020af8041
1582,1582,座談会 原稿(5).docx,,story_05_ch05_rt05,,,199,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,対談者（五十音順）	：　ベーシックキャピタルマネジメント　金田欧奈氏,27d0a29f53e623e39de8c5ead2be2f05d2478f0370d4f8de69138499e7957df2
1583,1583,座談会 原稿(5).docx,,story_05_ch05_rt05,,,200,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,ロングリーチグループ　津田敬太郎氏,182aa4319ce2391619cb75a5c83f2ea8f61b21fe0f3e40cc0dd7c91898d6c995
1584,1584,座談会 原稿(5).docx,,story_05_ch05_rt05,,,201,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,ファシリテーター：	　　岡俊子,70b8c0a6856514cf464fda1d9b393e33e1a98162048e7a7385617041ac88d47e
1585,1585,座談会 原稿(5).docx,,story_05_ch05_rt05,,,202,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,注：　会話に出てくる法人や個人の敬称は、省略しました。,e7ddf45603db836db2ea9f7e36b70816f536eb17bb0fccbb1ea83056f64da6f2
1586,1586,座談会 原稿(5).docx,,story_05_ch05_rt05,,,204,Normal,,02-01 解説見出し,TEXT_ONLY_REPLACE,１．　EXITについて経営者と投資ファンドのスタンス,43bc37112e2feb1ab11a0ed3a14a771ab39a4380361119b9d9875d3d8ad32994
1587,1587,座談会 原稿(5).docx,,story_05_ch05_rt05,,,205,List Paragraph,,02-02 解説 本文,TEXT_ONLY_REPLACE,"岡：	投資ファンドは、期間限定の投資になりますから、いつかは投資先から離れます。
近年増えている大型のカーブアウト案件については、それだけの規模の会社に投資できる事業会社や投資ファンドは限られていますし、対象会社もカーブアウトするにあたって自分たちなりの成長戦略を描いているのでIPOになることも少なくありません。
他方、ミッドキャップやスモールキャップではトレードセールが多いように思います。
そういったEXITの方向性について、投資ファンドとしては、投資先の意向をどれくらい織り込んでいるのか、そのあたりについて教えてもらえますか？
まず、金田さんのところですが、ベーシックキャピタルは、ミッドキャップやスモールキャップの案件が多いと思いますが、いかがでしょうか？",e4cffb2dd8ce8e301c6b76fb5e0b2de432dd1253e537e0a3291c79cc1413e474
1588,1588,座談会 原稿(5).docx,,story_05_ch05_rt05,,,206,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,"金田：	株式譲渡は、株主が判断する事項だと思っています。
対話として、経営陣に意見を聞くことは、もちろんありますが、最終的には、我々が株主として判断します。
株式売却の意思決定は、最終的には誰か一人が責任を持って決めねば話が進みません。昨今、事業承継の案件が増えていますが、事業承継にあたっては、そうした決断力があるオーナーがいると話がスムーズに進むものです。皆で決めようというスタンスの会社だと、なかなか上手く話が進まずに、機を逸します。こういったケースは、本当に多くあります。
EXITの判断について、売主さんや経営陣から質問があった際は、後々話が違うとならないよう、投資前に、正直にその旨を伝えています。",c52b3d06af603a40846930b7e3ab36f9882f88587d14e92f5025f6fd0d6cb12c
1589,1589,座談会 原稿(5).docx,,story_05_ch05_rt05,,,207,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,岡：	いざEXITの話が始まったら、当初は納得していた経営陣も、いろいろと口を出したくなる、といったことはありませんか？,e029699d243a8f389e9e901786ea1a36aa06aa4b25e0457c7dd65fc6c027b342
1590,1590,座談会 原稿(5).docx,,story_05_ch05_rt05,,,208,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,"金田：	手前味噌になりますが、我々は、筋が良いお相手ばかりに譲渡しています。またEXIT後も、新たな株主のもとで、しっかり成長してくれています。
そういったこれまでのEXITの実績を説明すると、皆さん安心されますし、納得してくれます。
そういうわけですから、投資期間中、EXITについて、投資先と問答になるようなことは、今までほとんどおきていません。
実態は、事前の取り決めというような堅苦しい話ではなく、一緒に仕事をするなかで、当たり前のように信頼関係が構築されていきますし、事業に関する見解も、時間とともに自然に一致していきます。
組織力を高め、「次のステージに向かえるタイミング」を早く作っていくのが、経営者の役割です。我々は、株主として、それを支援しながら、会社が飛躍できるタイミングを見極めて、良いお相手に株式をつないでゆく。これが基本的な役割分担だと思っています。",b5ab1d3649de15739ef51c0bd3ad44c427aec930f686da33b9bf5ccda4009655
1591,1591,座談会 原稿(5).docx,,story_05_ch05_rt05,,,209,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,"岡：	EXITについては、投資ファンドの専権事項だけれども、投資先経営者との普段からの信頼関係の中で、自然と流れが作られるということですね。
では、津田さんのところですが、ロングリーチはミッドキャップが多いのですね。EXITについて、いかがですか？",5e433c9018f2acb994ee43731506ef818a8892d6da6785c016282ccfa9fd8ccc
1592,1592,座談会 原稿(5).docx,,story_05_ch05_rt05,,,210,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,"津田：	EXITの方向性について、投資先の意向は重要視します。
誰が新たな株主になるのが投資先にとって良いのか、投資期間中、ずっと真剣に考えていますし、元の売主や投資先の経営者にも再出資してもらうことがありますから、EXITについては、投資直後から投資先経営者と透明性高い対話をしています。
もちろん、バリュエーションは、投資ファンドとしての責任を果たすうえで重要な要素の一つですし、その点は経営陣とも同じ船に乗る意味でストックオプションも発行します。
これまでの実績として、どこに売却したかとか、売却後どうなったのかについては、長期的な目線では、投資先の皆さんや関係者の安心にもつながり、ファンドのレピュテーションにも関わることです。ですからEXITについては、経営者とよく話しながら慎重に進めています。",131fa2c0e6aede42d0523b4aa4509e3e6d122982e26cef3981e0a3592206fff8
1593,1593,座談会 原稿(5).docx,,story_05_ch05_rt05,,,211,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,"岡：	投資先の経営陣と投資ファンドの意向が異なることもありえますよね。
そういった場合、方向性を収束させるのは大変そうですが、そのあたりはどうしているのですか？",2bf28a66f8f46b892bdd60f502feacfa91e9193b0a0c718026b35b752d8e3a19
1594,1594,座談会 原稿(5).docx,,story_05_ch05_rt05,,,212,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,"津田：	投資先の意向は重視しますが、IPOになるか、トレードセールで最終的に買い手が誰になるかは、市況や事業の進捗によって最適解が変わり得るため、特定の結論を事前に固定することは難しい、という前提で、経営陣とは話をしています。
どちらが適切か明確な場合はいいのですが、両方の可能性がある場合は、IPOとトレードセールの両方に備え、状況を見ながら選択肢を絞り込めるようにデュアルで走ります。",7d0bafd1acefc987a211a3b2511d802f45e1a4b4bae661d2211fd49e284b10a4
1595,1595,座談会 原稿(5).docx,,story_05_ch05_rt05,,,213,Normal,,02-02 解説 本文,TEXT_ONLY_REPLACE,"岡：	経営陣との間で、齟齬が出ないよう、細心の注意を払ってコミュニケーションされているのですね。
トレードセールの場合は、譲渡先が事業会社だったり、投資ファンドだったりしますよね。本書のストーリーでは、ミツカネ電子は、同業の傘下に入るのが嫌だということで、寺田社長たちは、投資ファンドを指向しました。他方、世の中では、投資ファンドは数字にうるさいから嫌だという声もあります。
トレードセールの場合に、譲渡先が事業会社と投資ファンドとでは、どういう違いがあるとみていますか？",b9aa9d686b948b8ac86d4d473aa2c25281cc161e69e0d9c50d332d35d8bc1b1c
